,index,date,result_page,subsection_name,headline,_id,word_count,print_page,web_url,byline,keywords,section_name,document_type,snippet,source,pub_date,lead_paragraph,type_of_material,uri,multimedia,abstract,news_desk,print_section
1932,2137,2008-06-01,0,Book Review,"{'main': 'High Pants Forever', 'kicker': None, 'content_kicker': None, 'print_headline': 'High Pants Forever', 'name': None, 'seo': None, 'sub': None}",nyt://article/3e6e277c-4902-5197-8c31-0058210e8e60,649,46.0,https://www.nytimes.com/2008/06/01/books/review/Windolf-t.html,"{'original': 'By Jim Windolf', 'person': [{'firstname': 'Jim', 'middlename': None, 'lastname': 'Windolf', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}]",Books,article,"A loving history of the nerd, written by a self-proclaimed member of the tribe.",The New York Times,2008-06-01T04:00:00+0000,"Why did the nerd button the top button of his shirt? That’s not the setup to a riddle. It’s one of the mysteries solved in “American Nerd: The Story of My People,” by Benjamin Nugent. ",Review,nyt://article/3e6e277c-4902-5197-8c31-0058210e8e60,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2008/06/01/books/windolf-190.jpg', 'height': 277, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","A loving history of the nerd, written by a self-proclaimed member of the tribe.",BookReview,BR
1933,6487,1997-05-18,1,Book Review,"{'main': ""Read This, It's Good for You"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Read This, It's Good for You"", 'name': None, 'seo': None, 'sub': None}",nyt://article/784398ca-acc3-5866-80cd-ff07a83bd902,1612,23.0,https://www.nytimes.com/1997/05/18/books/read-this-its-good-for-you.html,"{'original': 'By Natalie Babbitt', 'person': [{'firstname': 'Natalie', 'middlename': None, 'lastname': 'Babbitt', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Babbitt, Natalie', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fox, Mem', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Langlois, Florence', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Rahaman, Vashanti', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McPhail, David', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'bedtime story, a (book)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'extraordinary gift, the (book)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'edward and the pirates (book)', 'rank': 9, 'major': 'N'}, {'name': 'creative_works', 'value': 'read for me, mama (book)', 'rank': 10, 'major': 'N'}]",Books,article,"Natalie Babbitt reviews children's books: A Bedtime Story by Mem Fox, The Extraordinary Gift by Florence Langlois, Read for Me, Mama, by Vashanti Rahaman and Edward and the Pirates by David McPhail; drawings (L)",The New York Times,1997-05-18T05:00:00+0000,"A BEDTIME STORY By Mem Fox. Illustrated by Elivia Savadier. Unpaged. Greenvale, N.Y.: Mondo Publishing. $13.95. (Ages 5 to 9)",Review,nyt://article/784398ca-acc3-5866-80cd-ff07a83bd902,[],"Natalie Babbitt reviews children's books: A Bedtime Story by Mem Fox, The Extraordinary Gift by Florence Langlois, Read for Me, Mama, by Vashanti Rahaman and Edward and the Pirates by David McPhail; drawings (L)",Book Review Desk,7
1934,19996,2006-11-12,0,Unknown,"{'main': 'Empress of Romance', 'kicker': None, 'content_kicker': None, 'print_headline': 'Empress of Romance', 'name': None, 'seo': None, 'sub': None}",nyt://article/2f6cfdd1-62fe-59bc-9a65-394d8e34b2dd,991,61.0,https://www.nytimes.com/2006/11/12/books/review/empress-of-romance.html,"{'original': 'By Sophie Harrison', 'person': [{'firstname': 'Sophie', 'middlename': None, 'lastname': 'Harrison', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Bradford, Barbara Taylor', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Dudgeon, Piers', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Writing and Writers', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'WOMAN OF SUBSTANCE, THE: THE SECRET LIFE THAT INSPIRED THE RENOWNED STORYTELLER BARBARA TAYLOR BRADFORD (BOOK)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'WOMAN OF SUBSTANCE, THE (BOOK)', 'rank': 8, 'major': 'N'}]",Books,article,Sophie Harrison reviews book The Woman of Substance: The Secret Life That Inspired the Renowned Storyteller Barbara Taylor Bradford by Piers Dudgeon; photo (M),The New York Times,2006-11-12T05:00:00+0000,The Woman of Substance The Secret Life That Inspired the Renowned Storyteller Barbara Taylor Bradford. By Piers Dudgeon. Illustrated. 347 pp. St. Martin's Press. $25.95.,Review,nyt://article/2f6cfdd1-62fe-59bc-9a65-394d8e34b2dd,[],Sophie Harrison reviews book The Woman of Substance: The Secret Life That Inspired the Renowned Storyteller Barbara Taylor Bradford by Piers Dudgeon; photo (M),Book Review Desk,7
1935,9934,1999-06-13,0,Unknown,"{'main': 'Books in Brief: Fiction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction', 'name': None, 'seo': None, 'sub': None}",nyt://article/0d8bc816-2909-5d72-9861-b0530979808d,256,21.0,https://www.nytimes.com/1999/06/13/books/books-in-brief-fiction-992208.html,"{'original': 'By Alanna Nash', 'person': [{'firstname': 'Alanna', 'middlename': None, 'lastname': 'Nash', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'HOFFMAN, WILLIAM', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'DOORS: STORIES (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Alanna Nash reviews book Doors: Stories by William Hoffman (S),The New York Times,1999-06-13T05:00:00+0000,DOORS,Review,nyt://article/0d8bc816-2909-5d72-9861-b0530979808d,[],Alanna Nash reviews book Doors: Stories by William Hoffman (S),Book Review Desk,7
1936,9265,1999-01-10,2,Book Review,"{'main': 'Pigging Out', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pigging Out', 'name': None, 'seo': None, 'sub': None}",nyt://article/cb4f5a89-ecfb-5acf-a4cc-588e806ce894,720,20.0,https://www.nytimes.com/1999/01/10/books/pigging-out.html,"{'original': 'By Alexandra Hall', 'person': [{'firstname': 'Alexandra', 'middlename': None, 'lastname': 'Hall', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",[],Books,article,"Holy Hunger
A Memoir of Desire.
By Margaret Bullitt-Jonas.
252 pp. New York:
Alfred A. Knopf. $23.",The New York Times,1999-01-10T05:00:00+0000,Holy HungerA Memoir of Desire.By Margaret Bullitt-Jonas.252 pp. New York:Alfred A. Knopf. $23.,Review,nyt://article/cb4f5a89-ecfb-5acf-a4cc-588e806ce894,[],"Holy Hunger
A Memoir of Desire.
By Margaret Bullitt-Jonas.
252 pp. New York:
Alfred A. Knopf. $23.",Book Review Desk,7
1937,18678,2005-10-02,1,Unknown,"{'main': ""'The Diviners': H 2 O-llywood"", 'kicker': None, 'content_kicker': None, 'print_headline': 'H2O-llywood', 'name': None, 'seo': None, 'sub': None}",nyt://article/b2c69518-7969-5491-88c6-de253a1df618,1730,16.0,https://www.nytimes.com/2005/10/02/books/review/the-diviners-h-2-ollywood.html,"{'original': 'By Stephen Metcalf', 'person': [{'firstname': 'Stephen', 'middlename': None, 'lastname': 'Metcalf', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Moody, Rick', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'DIVINERS, THE (PLAY)', 'rank': 3, 'major': 'N'}]",Books,article,"THE DIVINERS     By Rick Moody.     567 pp. Little, Brown & Company. $25.95.  ",The New York Times,2005-10-02T05:00:00+0000,THE DIVINERS,Review,nyt://article/b2c69518-7969-5491-88c6-de253a1df618,[],"THE DIVINERS     By Rick Moody.     567 pp. Little, Brown & Company. $25.95.  ",Book Review Desk,7
1938,18549,2005-08-21,1,Unknown,"{'main': ""'Nora Jane': California Dreaming"", 'kicker': None, 'content_kicker': None, 'print_headline': 'California Dreaming', 'name': None, 'seo': None, 'sub': None}",nyt://article/ec93b0b1-9545-5bd5-92e6-babd66db5690,741,12.0,https://www.nytimes.com/2005/08/21/books/review/nora-jane-california-dreaming.html,"{'original': 'By Suzy Hansen', 'person': [{'firstname': 'Suzy', 'middlename': None, 'lastname': 'Hansen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Gilchrist, Ellen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'NORA JANE: A LIFE IN STORIES (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,"  NORA JANE   A Life in Stories.   By Ellen Gilchrist.   420 pp. Back Bay Books/   Little, Brown & Company. Paper, $14.95.  ",The New York Times,2005-08-21T05:00:00+0000,"NORA JANE A Life in Stories. By Ellen Gilchrist. 420 pp. Back Bay Books/ Little, Brown & Company. Paper, $14.95.",Review,nyt://article/ec93b0b1-9545-5bd5-92e6-babd66db5690,[],"  NORA JANE   A Life in Stories.   By Ellen Gilchrist.   420 pp. Back Bay Books/   Little, Brown & Company. Paper, $14.95.  ",Book Review Desk,7
1939,1028,1990-07-29,2,Unknown,"{'main': 'New & Noteworthy', 'kicker': None, 'content_kicker': None, 'print_headline': 'New & Noteworthy', 'name': None, 'seo': None, 'sub': None}",nyt://article/a249dfb3-104a-5ffa-8613-4e65daa7348c,938,32.0,https://www.nytimes.com/1990/07/29/books/new-noteworthy.html,"{'original': 'By George Johnson', 'person': [{'firstname': 'George', 'middlename': None, 'lastname': 'Johnson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PAPERBACK BOOKS', 'rank': 2, 'major': 'N'}]",Books,article,Unknown,The New York Times,1990-07-29T05:00:00+0000,"OTHER PEOPLE'S MONEY, by Arthur Lyons. (Mysterious Press, $4.95.) A bidding war over stolen artifacts convinces the private eye Jacob Asch that museum directors and art collectors aren't necessarily such cultured people after all. ''Mr. Lyons has hit upon a subject worthy of his detective's intelligence in this art-is-hell caper,'' Marilyn Stasio said here last year.",Review,nyt://article/a249dfb3-104a-5ffa-8613-4e65daa7348c,[],"LEAD:    OTHER PEOPLE'S MONEY, by Arthur Lyons. (Mysterious Press, $4.95.) A bidding war over stolen artifacts convinces the private eye Jacob Asch that museum directors and art collectors aren't necessarily such cultured people after all. ''Mr. Lyons has hit upon a subject worthy of his detective's intelligence in this art-is-hell caper,'' Marilyn Stasio said here last year.",Book Review Desk,7
1940,1712,1991-09-01,0,Unknown,"{'main': 'The First Picture Shows', 'kicker': None, 'content_kicker': None, 'print_headline': 'The First Picture Shows', 'name': None, 'seo': None, 'sub': None}",nyt://article/2c622565-3af2-570d-8655-bf603a0b2e4b,2938,3.0,https://www.nytimes.com/1991/09/01/books/the-first-picture-shows.html,"{'original': 'By Jeanine Basinger', 'person': [{'firstname': 'Jeanine', 'middlename': None, 'lastname': 'Basinger', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'MUSSER, CHARLES', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'KOSZARSKI, RICHARD', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'BOWSER, EILEEN', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'TRANSFORMATION OF CINEMA, 1907-1915, THE (BOOK)', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'EMERGENCE OF CINEMA, THE (BOOK)', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': ""AN EVENING'S ENTERTAINMENT (BOOK)"", 'rank': 7, 'major': 'N'}]",Books,article,Unknown,The New York Times,1991-09-01T05:00:00+0000,"THE EMERGENCE OF CINEMA The American Screen to 1907. History of the American Cinema, Volume One. By Charles Musser. General editor, Charles Harpole. Illustrated. 613 pp. New York: Charles Scribner's Sons. $60. THE TRANSFORMATION OF CINEMA, 1907-1915 History of the American Cinema, Volume Two. By Eileen Bowser. General editor, Charles Harpole. Illustrated. 337 pp. New York: Charles Scribner's Sons. $60. AN EVENING'S ENTERTAINMENT The Age of the Silent Feature Picture, 1915-1928. History of the American Cinema, Volume Three. By Richard Koszarski. General editor, Charles Harpole. Illustrated. 395 pp. New York: Charles Scribner's Sons. $60.",Review,nyt://article/2c622565-3af2-570d-8655-bf603a0b2e4b,[],"  THE EMERGENCE OF CINEMA   The American Screen to 1907. History of the American Cinema, Volume One. By Charles Musser. General editor, Charles Harpole. Illustrated. 613 pp. New York: Charles Scribner's Sons. $60.   THE TRANSFORMATION OF CINEMA, 1907-1915   History of the American Cinema, Volume Two. By Eileen Bowser. General editor, Charles Harpole. Illustrated. 337 pp. New York: Charles Scribner's Sons. $60.   AN EVENING'S ENTERTAINMENT   The Age of the Silent Feature Picture, 1915-1928. History of the American Cinema, Volume Three. By Richard Koszarski. General editor, Charles Harpole. Illustrated. 395 pp. New York: Charles Scribner's Sons. $60.   ",Book Review Desk,7
1941,16077,2003-06-29,0,Unknown,"{'main': 'Gimme Shelter (Reprise)', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gimme Shelter (Reprise)', 'name': None, 'seo': None, 'sub': None}",nyt://article/738a194f-644c-5f8b-a883-9e2df188f4bb,1181,5.0,https://www.nytimes.com/2003/06/29/books/gimme-shelter-reprise.html,"{'original': 'By James McManus', 'person': [{'firstname': 'James', 'middlename': None, 'lastname': 'McManus', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Gordon, Neil', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'COMPANY YOU KEEP, THE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,James McManus reviews book The Company You Keep by Neil Gordon; drawing (M),The New York Times,2003-06-29T05:00:00+0000,THE COMPANY YOU KEEP,Review,nyt://article/738a194f-644c-5f8b-a883-9e2df188f4bb,[],James McManus reviews book The Company You Keep by Neil Gordon; drawing (M),Book Review Desk,7
1942,11398,2000-04-16,2,Unknown,"{'main': ""What's the Forecast?"", 'kicker': None, 'content_kicker': None, 'print_headline': ""What's the Forecast?"", 'name': None, 'seo': None, 'sub': None}",nyt://article/b99604a5-a126-54f2-8aae-26f5f12965a7,1052,24.0,https://www.nytimes.com/2000/04/16/books/what-s-the-forecast.html,"{'original': 'By John R. G. Turner', 'person': [{'firstname': 'John', 'middlename': 'R.', 'lastname': 'G', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Lewontin, Richard', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'TRIPLE HELIX, THE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"John R G Turner reviews book The Triple Helix: Gene, Organism, and Environment by Richard Lewontin (M)",The New York Times,2000-04-16T05:00:00+0000,THE TRIPLE HELIX,Review,nyt://article/b99604a5-a126-54f2-8aae-26f5f12965a7,[],"John R G Turner reviews book The Triple Helix: Gene, Organism, and Environment by Richard Lewontin (M)",Book Review Desk,7
1943,4482,1996-02-18,2,Book Review,"{'main': 'Books in Brief: NONFICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: NONFICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/c88c1919-1962-54c4-9a34-fc9bd72c486e,236,16.0,https://www.nytimes.com/1996/02/18/books/books-in-brief-nonfiction.html,"{'original': 'By Sydney Lea', 'person': [{'firstname': 'Sydney', 'middlename': None, 'lastname': 'Lea', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Lea, Sydney', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'de la Valdene, Guy', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'FOR A HANDFUL OF FEATHERS (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,"FOR A HANDFUL OF FEATHERS By Guy de la Valdne. Atlantic Monthly, $18.",The New York Times,1996-02-18T05:00:00+0000,"FOR A HANDFUL OF FEATHERS By Guy de la Valdne. Atlantic Monthly, $18.",Review,nyt://article/c88c1919-1962-54c4-9a34-fc9bd72c486e,[],"FOR A HANDFUL OF FEATHERS By Guy de la Valdne. Atlantic Monthly, $18.",Book Review Desk,7
1944,496,1990-04-15,0,Unknown,"{'main': 'A MUSEUM FOR THE BRAND-NEW', 'kicker': None, 'content_kicker': None, 'print_headline': 'A MUSEUM FOR THE BRAND-NEW', 'name': None, 'seo': None, 'sub': None}",nyt://article/26c7362a-89f0-5e30-9cec-064db418d425,688,16.0,https://www.nytimes.com/1990/04/15/books/a-museum-for-the-brand-new.html,"{'original': 'By Roxana Robinson', 'person': [{'firstname': 'Roxana', 'middlename': None, 'lastname': 'Robinson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Berman, Avis', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'REBELS ON EIGHTH STREET (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1990-04-15T05:00:00+0000,REBELS ON EIGHTH STREET,Review,nyt://article/26c7362a-89f0-5e30-9cec-064db418d425,[],LEAD:    REBELS ON EIGHTH STREET    Juliana Force and the Whitney Museum of American Art.    By Avis Berman.    Illustrated. 572 pp. New York:    Atheneum. $29.95,Book Review Desk,7
1945,1077,1990-08-12,0,Unknown,"{'main': 'Pursued by His Dead Stepmother', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pursued by His Dead Stepmother', 'name': None, 'seo': None, 'sub': None}",nyt://article/08613aef-354d-54b7-8b8e-80eb382dcb49,1083,11.0,https://www.nytimes.com/1990/08/12/books/pursued-by-his-dead-stepmother.html,"{'original': 'By Edward Hower', 'person': [{'firstname': 'Edward', 'middlename': None, 'lastname': 'Hower', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Bowering, Marilyn', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'TO ALL APPEARANCES A LADY (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1990-08-12T05:00:00+0000,TO ALL APPEARANCES A LADY,Review,nyt://article/08613aef-354d-54b7-8b8e-80eb382dcb49,[],LEAD:    TO ALL APPEARANCES A LADY    By Marilyn Bowering.    336 pp. New York: Viking. $18.95.,Book Review Desk,8
1946,16639,2003-12-07,0,Unknown,"{'main': ""Let's Go to the Tape"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Let's Go to the Tape"", 'name': None, 'seo': None, 'sub': None}",nyt://article/45adbc66-bc08-5fea-a31f-70fcaa999610,1098,63.0,https://www.nytimes.com/2003/12/07/books/let-s-go-to-the-tape.html,"{'original': 'By Roy Reed', 'person': [{'firstname': 'Roy', 'middlename': None, 'lastname': 'Reed', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Rosenberg, Jonathan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Lyndon Baines', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Kennedy, John Fitzgerald', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Karabell, Zachary', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'KENNEDY, JOHNSON, AND THE QUEST FOR JUSTICE (BOOK)', 'rank': 7, 'major': 'N'}]",Books,article,"Roy Reed reviews book Kennedy, Johnson, and the Quest for Justice: The Civil Rights Tapes by Jonathan Rosenberg and Zachary Karabell (M)",The New York Times,2003-12-07T05:00:00+0000,"KENNEDY, JOHNSON, AND",Review,nyt://article/45adbc66-bc08-5fea-a31f-70fcaa999610,[],"Roy Reed reviews book Kennedy, Johnson, and the Quest for Justice: The Civil Rights Tapes by Jonathan Rosenberg and Zachary Karabell (M)",Book Review Desk,7
1947,1933,1994-07-03,1,Book Review,"{'main': ""'I Shall Come Out All Right From This Hell'"", 'kicker': None, 'content_kicker': None, 'print_headline': ""'I Shall Come Out All Right From This Hell'"", 'name': None, 'seo': None, 'sub': None}",nyt://article/918aca0f-06ae-5199-bbf4-342c377d4aed,1433,16.0,https://www.nytimes.com/1994/07/03/books/i-shall-come-out-all-right-from-this-hell.html,"{'original': 'By Gillian Beer', 'person': [{'firstname': 'Gillian', 'middlename': None, 'lastname': 'Beer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'CHALFANT, EDWARD', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'BEER, GILLIAN', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'BETTER IN DARKNESS (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"BETTER IN DARKNESS
A Biography of Henry Adams.
His Second Life, 1862-1891.
By Edward Chalfant.
Illustrated. 929 pp. North Haven, Conn.:
Archon Books/The Shoe String Press. $47.50.",The New York Times,1994-07-03T05:00:00+0000,"BETTER IN DARKNESSA Biography of Henry Adams.His Second Life, 1862-1891.By Edward Chalfant.Illustrated. 929 pp. North Haven, Conn.:Archon Books/The Shoe String Press. $47.50.",Review,nyt://article/918aca0f-06ae-5199-bbf4-342c377d4aed,[],"BETTER IN DARKNESS
A Biography of Henry Adams.
His Second Life, 1862-1891.
By Edward Chalfant.
Illustrated. 929 pp. North Haven, Conn.:
Archon Books/The Shoe String Press. $47.50.",Book Review Desk,7
1948,205,1993-05-09,0,Book Review,"{'main': ""CHILDREN'S BOOKS"", 'kicker': None, 'content_kicker': None, 'print_headline': ""CHILDREN'S BOOKS"", 'name': None, 'seo': None, 'sub': None}",nyt://article/53f16d25-4d85-51a1-b7d8-e5f60f15137f,750,24.0,https://www.nytimes.com/1993/05/09/books/childrens-books.html,"{'original': 'By Elizabeth Cohen', 'person': [{'firstname': 'Elizabeth', 'middlename': None, 'lastname': 'Cohen', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Cohen, Elizabeth', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HODGE, MERLE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'FOR THE LIFE OF LAETITIA (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,"FOR THE LIFE OF LAETITIA

By Merle Hodge.
214 pp. New York:
Farrar, Straus & Giroux. $15.
(Ages 12 and up)",The New York Times,1993-05-09T05:00:00+0000,FOR THE LIFE OF LAETITIA,Review,nyt://article/53f16d25-4d85-51a1-b7d8-e5f60f15137f,[],"FOR THE LIFE OF LAETITIA

By Merle Hodge.
214 pp. New York:
Farrar, Straus & Giroux. $15.
(Ages 12 and up)",Book Review Desk,7
1949,10635,1999-11-07,2,Unknown,"{'main': ""I'll Cut My Throat Another Day"", 'kicker': None, 'content_kicker': None, 'print_headline': ""I'll Cut My Throat Another Day"", 'name': None, 'seo': None, 'sub': None}",nyt://article/e2023f51-dc82-5c66-a57a-75834ec80ae7,2048,18.0,https://www.nytimes.com/1999/11/07/books/i-ll-cut-my-throat-another-day.html,"{'original': 'By Lorrie Moore', 'person': [{'firstname': 'Lorrie', 'middlename': None, 'lastname': 'Moore', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Powell, Dawn', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Page, Tim', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'SELECTED LETTERS OF DAWN POWELL (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,"Lorrie Moore reviews book Selected Letters of Dawn Powell, 1913-1965, edited by Tim Page; drawing (M)",The New York Times,1999-11-07T05:00:00+0000,SELECTED LETTERS,Review,nyt://article/e2023f51-dc82-5c66-a57a-75834ec80ae7,[],"Lorrie Moore reviews book Selected Letters of Dawn Powell, 1913-1965, edited by Tim Page; drawing (M)",Book Review Desk,7
